"rank","title","growth..30.days.","price","X5.star.ratings","X4.star.ratings","X3.star.ratings","X2.star.ratings","X1.star.ratings","category_num2","int_installs"
48,"Grand Truck Simulator",0.3,0,509616,79114,46744,20563,68218,13,1e+07
49,"Truck Simulator 2018 : Europe",3,0,480432,66906,44275,28429,96154,13,1e+08
50,"Animal Crossing: Pocket Camp",1.7,0,500573,102370,44792,18880,49469,13,1e+07
51,"Flight Simulator: Fly Plane 3D",0.1,0,442694,64472,56316,28682,115258,13,1e+08
52,"Let's Fish: Sport Fishing Games. Fishing Simulator",0.2,0,493555,133161,49616,9475,21088,13,1e+07
53,"Romance Club - Stories I Play",1.3,0,520257,77627,32945,14479,46953,13,1e+07
54,"WildCraft: Animal Sim Online 3D",3.7,0,525194,61806,27709,14709,52343,13,5e+07
55,"Heavy Truck Simulator",0.1,0,459478,71873,40880,21094,85314,13,1e+07
56,"Hotel Story: Resort Simulation",0.1,0,463284,85669,54821,19456,46607,13,1e+07
57,"Clouds & Sheep",0.2,0,542466,52916,28121,9989,27922,13,1e+07
58,"Weaphones™ Gun Sim Free Vol 1",0.2,0,469757,56675,36752,18246,65859,13,5e+07
60,"Make More! – Idle Manager",0.6,0,468935,71311,38696,16770,41129,13,1e+07
61,"Coach Bus Simulator",0.4,0,400796,72390,44424,24026,91947,13,1e+07
62,"School Girls Simulator",1.7,0,463465,57940,27201,15573,56231,13,1e+07
64,"Linda Brown: Interactive Story",0.3,0,396351,65978,37579,23264,94348,13,1e+07
65,"High School Story",0,0,459073,69877,33318,11468,30366,13,1e+07
66,"Drive and Park",0.1,0,422761,71251,45132,18764,45872,13,5e+07
68,"Bud Farm: Grass Roots",0.1,0,465050,68241,16339,6364,15721,13,1e+07
69,"Hi Cooking",0.1,0,427133,50463,31390,12089,30198,13,1e+07
70,"Fire Emblem Heroes",0.7,0,379443,83202,31636,14528,40804,13,5e+06
72,"Taxi Game",0,0,248598,40017,38768,33163,140716,13,5e+07
73,"Public Transport Simulator",0.6,0,326657,55914,31333,17527,53739,13,1e+07
74,"Stickman Dismounting",0.3,0,320822,62713,35119,15528,45418,13,1e+07
75,"Pokémon: Magikarp Jump",0.4,0,355701,62419,22120,8720,24145,13,1e+07
76,"World Truck Driving Simulator",3.1,0,347260,46137,22110,12097,43508,13,1e+07
77,"Avatar Life - fun, love & games in virtual world!",1.1,0,282985,62118,32292,15532,60970,13,1e+07
78,"Indian Train Simulator",0.9,0,284990,49372,31347,20301,64693,13,1e+07
79,"Home Street – Home Design Game",0.5,0,307948,48863,25752,14540,49999,13,1e+07
80,"High School Simulator 2018",2.9,0,304413,47096,26159,15157,54241,13,1e+07
81,"Battle Disc",0.2,0,304208,51235,35792,15611,39523,13,1e+07
82,"Heavy Bus Simulator",0.5,0,291648,49212,26985,15391,59786,13,1e+07
83,"Симулятор жизни Ютубера",0.3,0,357642,53019,17556,4551,8783,13,1e+06
84,"Truck Simulator USA",1,0,274945,62760,32716,13930,41272,13,1e+07
85,"Bio Inc - Plague and rebel doctors offline",0,0,257308,80317,35472,14808,37370,13,1e+07
86,"Car Mechanic Simulator",2.5,0,300551,62248,29322,9764,23081,13,1e+07
87,"IDBS Bus Simulator",0.3,0,269629,37649,30249,18869,66999,13,1e+07
88,"ZooCraft: Animal Family Simulator",0.3,0,288173,68381,28995,11287,23990,13,1e+07
89,"Woodturning",2.3,0,245092,47239,35489,24138,64175,13,1e+08
90,"Mystic Messenger",0.8,0,351636,29727,10907,5278,14549,13,5e+06
91,"Goat Simulator",2,0,300806,32924,17358,10257,44905,13,1e+07
92,"Stickman Rope Hero",0.5,0,263927,37192,24222,15468,63213,13,1e+07
93,"My Virtual Pet Shop: Take Care of Pets & Animals🐶",0.9,0,312933,39101,19132,9003,22927,13,1e+07
94,"FarmVille 2: Tropic Escape",0.2,0,266540,57248,28699,14529,33701,13,1e+07
95,"We Are Illuminati - Conspiracy Simulator Clicker",0.7,0,284071,52165,24032,11095,27475,13,5e+06
96,"Dragons World",0,0,273173,42951,26785,11070,38345,13,1e+07
97,"Tap Tap Fish AbyssRium - Healing Aquarium (+VR)",0,0,252669,52719,29078,13880,37271,13,1e+07
98,"Terrarium: Garden Idle",1.3,0,312380,38777,15048,6497,11560,13,5e+06
99,"레알팜",0.1,0,242035,75032,36866,8459,21047,13,5e+06
100,"Prison Empire Tycoon - Idle Game",3.4,0,251581,70390,25635,10303,21896,13,1e+07
19,"Football Strike - Multiplayer Soccer",3.4,0,1271467,191908,93271,39101,141727,14,1e+08
23,"Head Soccer",0,0,1140776,167334,92821,35212,193860,14,5e+07
24,"Pool Billiards Pro",0.1,0,1018895,187338,121516,37415,108277,14,1e+08
25,"Ace Fishing: Wild Catch",0,0,957213,208771,95946,28198,84776,14,1e+07
26,"Wrestling Revolution 3D",0.6,0,836586,130760,80604,43473,163882,14,5e+07
27,"Basketball Stars",1.7,0,840179,174819,72389,27673,94345,14,5e+07
28,"Run Race 3D",0.8,0,763810,136170,90270,53281,160563,14,1e+08
29,"3D Bowling",0.1,0,848656,152103,74299,24350,68389,14,1e+08
30,"Real Cricket™ 20",2.1,0,746459,140841,69957,32913,122070,14,1e+07
31,"3D Tennis",0.2,0,698205,151796,88943,39290,115313,14,5e+07
32,"Punch Boxing 3D",0.1,0,726536,116882,76533,27655,93752,14,5e+07
34,"PES CLUB MANAGER",0.5,0,650483,127851,66627,36368,139772,14,1e+07
35,"Shooting World - Gun Fire",0.5,0,798902,106809,40829,15528,41919,14,5e+07
36,"Archery Master 3D",0.1,0,628791,108612,73307,34015,107783,14,1e+08
37,"Head Football LaLiga 2021 - Skills Soccer Games",0.1,0,621903,93540,47773,20912,112805,14,1e+07
38,"Real Football",0.6,0,499764,91218,72895,43320,189440,14,5e+07
39,"Soccer Star 2021 Top Leagues: Play the SOCCER game",1,0,611806,90171,54192,30113,108185,14,1e+07
40,"Flip Diving",0.4,0,667500,88478,43118,20009,55992,14,5e+07
41,"Cartola FC",0.1,0,544480,99053,59286,31136,105155,14,1e+07
42,"World Cricket Championship Lt",0.6,0,534811,86210,55940,30031,106850,14,5e+07
43,"Kite Flying - Layang Layang",0.2,0,559282,61134,40872,25287,100578,14,5e+07
44,"Score! Match - PvP Soccer",1.6,0,509381,94586,51094,23586,92850,14,5e+07
45,"Final kick 2020 Best Online football penalty game",0.1,0,530939,101437,47205,16616,67574,14,1e+07
46,"Mini Golf King - Multiplayer Game",0.3,0,466780,153192,62122,21406,56338,14,1e+07
47,"Ultimate Soccer - Football",0.3,0,434487,68636,55186,33165,139028,14,5e+07
48,"Boxing Star",1.1,0,524546,102085,39971,15137,48431,14,1e+07
49,"Real Cricket™ 17",0.1,0,484762,85323,49734,23192,84744,14,1e+07
50,"Stickman Soccer 2014",0.1,0,527257,72076,42467,13397,53188,14,1e+07
51,"Perfect Kick",0,0,535212,69910,33623,12717,55108,14,1e+07
52,"Touchgrind BMX",0.4,0,407090,87343,61074,31346,108334,14,1e+07
53,"Soccer Star 2020 World Football: World Star Cup",0,0,400377,69563,39878,19689,79488,14,1e+07
54,"WWE SuperCard - Multiplayer Collector Card Game",0.2,0,429592,68579,29981,15985,58412,14,1e+07
57,"Winner Soccer Evo Elite",1,0,399433,56252,34988,16915,53908,14,1e+07
58,"Basketball Shoot",0,0,367291,81373,43804,18634,48961,14,1e+07
59,"Badminton League",1.1,0,325530,53747,37366,22713,77220,14,5e+07
60,"Real Boxing – Fighting Game",0.2,0,339212,66763,36424,17507,56640,14,1e+07
61,"EA SPORTS™ FIFA 21 Companion",1.2,0,297000,61572,31524,19955,105175,14,1e+07
62,"Stickman Soccer - Classic",0,0,360270,57979,33583,10425,35680,14,1e+07
63,"Soccer Cup 2021: Free Football Games",3.3,0,319421,47887,31696,16719,59558,14,5e+07
64,"Golf Star™",0,0,271577,85182,31703,14203,54816,14,1e+07
65,"Fanatical Football",0.1,0,298505,52029,31529,13869,59819,14,1e+07
66,"⚽Puppet Soccer 2014 - Big Head Football 🏆",0.4,0,298819,37488,24296,16047,74887,14,1e+07
67,"Basketball Mania",0,0,302579,61504,37000,13364,34115,14,1e+07
68,"Toon Cup 2020 - Cartoon Network's Football Game",1.3,0,300285,33292,24292,15712,71949,14,5e+07
69,"Volleyball Champions 3D - Online Sports Game",0.2,0,272769,64465,43954,17390,46776,14,1e+07
70,"Basketball Battle",0.3,0,317978,53279,27059,12110,31336,14,1e+07
71,"Shooting King",0.2,0,258225,87918,43360,10460,18396,14,1e+07
72,"Homerun Battle 2",0,0,344230,38750,12150,3650,14920,14,5e+06
74,"Hit & Knock down",0.8,0,263906,59676,33136,11445,27879,14,1e+07
76,"Table Tennis 3D",0.1,0,253695,58286,33471,10684,36327,14,1e+07
78,"Fishing Paradise 3D Free+",0.2,0,243956,57661,35690,12759,34091,14,1e+07
79,"Top Football Manager 2021",1.2,0,241981,63412,26359,8799,27622,14,1e+07
80,"Sachin Saga Cricket Champions",1,0,223686,44968,26939,14327,56752,14,1e+07
81,"Wrestling Revolution",0.4,0,240422,38724,23169,13138,49794,14,1e+07
82,"3D Pool Ball",0.5,0,256937,34238,21156,10393,35547,14,1e+07
83,"Stickman Basketball",0,0,258131,39495,21795,7981,28578,14,1e+07
84,"Mike V: Skateboard Party",0.1,0,244494,35938,19437,7870,29845,14,1e+07
85,"Stick Cricket Premier League",0.1,0,218684,48933,21412,9093,36275,14,5e+06
86,"Golf Rival",2.9,0,218343,58508,18278,8332,24002,14,1e+07
87,"Virtual Table Tennis 3D",0,0,209447,38034,25718,8379,45624,14,1e+07
88,"Mobile Soccer League",0.8,0,207242,45880,24959,11035,33985,14,1e+07
89,"Badminton Legend",0.3,0,245774,22826,14731,7295,20098,14,1e+07
90,"Fishing Superstars",0,0,194652,46827,22049,7233,28284,14,1e+07
91,"Soccer Kicks (Football)",0,0,175748,34027,27924,14082,37083,14,1e+07
93,"PBA® Bowling Challenge",0.3,0,194799,45701,14011,5592,14211,14,1e+07
94,"Fanatical Basketball",0.6,0,186104,28541,20701,9215,29159,14,1e+07
95,"Baseball Superstars® 2013",0,0,190684,40931,19616,5014,13943,14,5e+06
97,"Touchgrind Skate 2",0.6,0,149667,37168,24205,12963,44480,14,1e+07
98,"Archery Tournament",0,0,149095,49183,30207,11909,25533,14,1e+07
99,"Flip Master",0.5,0,177542,29853,19219,9464,27145,14,1e+07
100,"Shoot Goal ⚽️ Football Stars Soccer Games 2021",0.2,0,173899,24732,16774,8756,36035,14,1e+07
19,"Megapolis: city building simulator. Urban strategy",0.2,0,1016465,216539,75228,34680,103752,15,5e+07
20,"Empire: Four Kingdoms | Medieval Strategy MMO",0.1,0,817422,192799,100300,44307,162805,15,5e+07
21,"Castle Crush: Epic Battle - Free Strategy Games",1.1,0,937488,137379,66995,29199,110379,15,1e+07
22,"King of Thieves",0.2,0,915250,164131,64977,28453,94744,15,1e+07
24,"Game of Warriors",0.9,0,852981,104436,53688,19301,53997,15,1e+07
25,"League of Legends: Wild Rift",0,0,757792,87307,46307,27614,118304,15,1e+07
26,"Forge of Empires: Build your City",0.7,0,647806,169109,55397,25205,69788,15,1e+07
27,"Vikings: War of Clans",0.1,0,696323,134808,34906,18992,80819,15,1e+07
28,"Bid Wars 2: Pawn Shop - Storage Auction Simulator",2.9,0,579654,217881,100341,23330,39841,15,1e+07
29,"Mafia City",2.3,0,627238,103887,39772,23835,154161,15,5e+07
30,"aa",0,0,609628,105180,66828,23420,99654,15,5e+07
32,"Bloons TD Battles",0.5,0,613200,115694,52744,22637,86515,15,1e+07
34,"Last Empire - War Z: Strategy",0,0,556372,84174,59121,29053,144938,15,5e+07
36,"Alien Creeps TD - Epic tower defense",0.2,0,583850,145585,56794,18978,44455,15,1e+07
38,"Jungle Heat: War of Clans",0,0,577994,84835,49069,21193,95092,15,1e+07
39,"The Walking Dead No Man's Land",0.4,0,578310,128210,38993,12648,31775,15,1e+07
40,"DomiNations",0.2,0,464985,106226,48811,27238,109863,15,1e+07
41,"World at Arms",0.1,0,473209,111560,60071,21942,89867,15,1e+07
42,"Art of War: Legions",2.5,0,590838,55623,31651,16866,60607,15,1e+07
43,"Heroes of Order & Chaos",0,0,352710,72575,81910,35542,179323,15,1e+07
45,"Army Men Strike - Military Strategy Simulator",0.4,0,419583,102399,53691,21212,75623,15,1e+07
46,"Toilet Time: Boredom killer Fun Mini Games to Play",0.1,0,435148,76678,44621,17635,59881,15,1e+07
47,"Castle Clash: Dominio del Reino",0.1,0,431408,58813,35405,13745,61947,15,5e+06
48,"Kingdom Rush - Tower Defense Game",1.5,0,483726,78106,19233,5587,13993,15,1e+07
49,"Final Fantasy XV: A New Empire",0.1,0,305624,59345,36278,24555,143216,15,1e+07
50,"Dead Ahead: Zombie Warfare",0.4,0,386210,103781,34264,12605,26070,15,5e+06
51,"Lapse: A Forgotten Future",0.6,0,428268,81138,22108,8124,17018,15,1e+07
52,"Heroes Evolved",0.2,0,290619,45879,40986,27224,136461,15,1e+07
53,"Dawn of Titans: War Strategy RPG",0.2,0,341402,71472,26037,12608,72162,15,5e+06
54,"Toy Defence 2 — Tower Defense game",0.5,0,316488,113531,39448,9490,18612,15,1e+07
55,"2020: My Country",0.2,0,335263,86692,43116,10059,19400,15,5e+06
56,"South Park: Phone Destroyer™ - Battle Card Game",0.6,0,354722,60389,23523,13004,35858,15,1e+07
57,"Castle Clash: King's Castle DE",0.1,0,338830,50336,29206,12394,55134,15,5e+06
58,"Clash of Lords: Guild Castle",0,0,383512,46627,22758,7609,25358,15,5e+06
59,"Random Dice: PvP Defense",1.8,0,305562,68195,33985,15394,55007,15,5e+06
60,"Empires and Allies",0.2,0,314012,62390,26359,11800,40558,15,1e+07
61,"Mini Warriors",0,0,300972,52732,22787,11289,59659,15,5e+06
62,"Guns of Glory: The Iron Mask",2.1,0,255534,45372,26592,18720,84362,15,5e+07
63,"Invasion: Modern Empire",0.1,0,294674,36292,18281,9834,62691,15,1e+07
64,"Tentacle Wars ™",0.2,0,249548,93332,43318,11181,21244,15,1e+06
65,"Realm Defense: Epic Tower Defense Strategy Game",0.3,0,319881,52838,16180,7925,21137,15,5e+06
66,"Gods of Olympus",1.1,0,289219,70461,22665,5379,13543,15,1e+06
67,"Survival Arena",0,0,235417,104320,43060,6010,9958,15,1e+06
68,"Disney Heroes: Battle Mode",0.8,0,270231,46898,22959,12249,44700,15,1e+07
69,"Reactor ☢️ - Idle Manager- Energy Sector Tycoon",2,0,292407,58977,23477,7118,13817,15,5e+06
70,"Deep Town: Mining Factory",0.9,0,311297,37144,16792,9336,18222,15,5e+06
71,"Virtual City® Playground: Building Tycoon",0.1,0,252727,76346,37568,8529,13209,15,5e+06
72,"War and Order",1.6,0,237572,68520,29998,10225,40025,15,1e+07
73,"Castle Clash : Guild Royale",0.1,0,273104,47076,23603,8463,33835,15,5e+06
74,"Clash of Lords 2: Битва Легенд",0,0,319266,29922,10217,4638,20554,15,1e+06
75,"Empire Z: Endless War",0.2,0,198660,55748,35476,18456,57943,15,5e+06
76,"Warlings: Armageddon",0.6,0,241426,44364,27718,11428,33928,15,1e+07
77,"Warlings",0.1,0,261633,33710,21558,6789,28168,15,1e+07
78,"Total Conquest",0.3,0,205463,30317,24519,15053,69400,15,1e+07
79,"Chess Live",0.1,0,220365,43057,24432,10207,41827,15,1e+07
80,"Age of Z Origins",2.5,0,230341,48047,23291,8430,29406,15,1e+07
81,"انتقام السلاطين",0.9,0,224601,20778,16075,8886,68666,15,1e+07
82,"Onmyoji Arena",0.8,0,230361,43143,18956,9822,32165,15,5e+06
83,"Narcos: Cartel Wars. Build an Empire with Strategy",0.5,0,259055,25943,12946,7352,25154,15,1e+07
84,"March of Empires: War of Lords",0.4,0,187204,44822,23400,13778,60319,15,1e+07
85,"Chess Rush",0.6,0,192287,35797,22025,14620,63109,15,5e+06
86,"War and Magic: Kingdom Reborn",0.8,0,202480,51588,18305,7618,46046,15,5e+06
87,"Supermarket Mania Journey",0.7,0,210853,51860,31143,10626,15084,15,1e+07
88,"War Heroes: Strategy Card Game for Free",0.1,0,234541,22186,14917,9026,38351,15,1e+07
89,"TRANSFORMERS: Earth Wars",0.4,0,227536,40144,14884,7791,25938,15,1e+07
90,"Art of War 3: PvP RTS modern warfare strategy game",1.2,0,243785,25851,12950,6435,21827,15,1e+07
91,"Defender II",0,0,197222,38400,22315,10962,36692,15,1e+07
92,"Stormfall: Rise of Balur",0.1,0,190848,41494,20442,9376,35316,15,1e+07
94,"Grepolis - Divine Strategy MMO",0.1,0,179652,58858,19599,8091,22406,15,5e+06
95,"Venom Angry Crashy Rush Online",0.4,0,198598,25283,15881,9610,34395,15,1e+07
97,"Castle Clash: Batalha de Guildas",0.1,0,207820,23527,14715,5844,27633,15,1e+06
98,"城堡爭霸 - 聯盟霸業",0.1,0,224926,19886,9967,3759,17813,15,1e+06
99,"Iron Desert - Fire Storm",0,0,191227,34188,16647,7185,22918,15,5e+06
100,"Castle Clash: Regu Royale",0.1,0,195637,25085,17969,8165,23506,15,1e+06
4,"Logo Quiz",0,0,782381,200879,91546,35081,73511,16,5e+07
7,"Tricky Test 2™: Genius Brain?",0,0,559792,39703,17592,8106,24170,16,1e+07
8,"Free Trivia Game. Questions & Answers. QuizzLand.",3.6,0,562389,43881,13917,7098,18226,16,1e+07
9,"Quiz: Logo game",0.2,0,262328,75120,37275,15539,30868,16,1e+07
10,"Guess The Song - Music Quiz",0,0,260763,62469,33027,13232,38530,16,1e+07
11,"TVSMILES - Quiz and Prizes",0,0,292482,61524,25561,7184,20307,16,1e+06
12,"فطحل العرب - لعبة معلومات عامة",0.3,0,308562,33358,17253,4965,13217,16,5e+06
13,"Gartic",0.8,0,226472,52007,25604,10764,36428,16,1e+07
14,"Trivia Crack 2",1.6,0,227938,56261,20466,8502,22243,16,1e+07
15,"94 Degrees: fun trivia quiz",0,0,195886,69021,29551,12326,27912,16,1e+07
16,"Quizdom - Trivia more than logo quiz!",0,0,243353,28051,16603,7782,35215,16,1e+07
17,"Picture Quiz: Logos",0,0,204945,62497,19810,4015,9830,16,1e+07
18,"Think",0.2,0,165885,89662,24424,3625,5919,16,5e+06
19,"Fight List - Categories Game",0.1,0,139952,56226,27868,17366,40409,16,1e+07
20,"모두의 퀴즈 - 사진연상 단어",0,0,189645,52491,25017,4415,9361,16,1e+06
21,"I Know Stuff : trivia quiz",0,0,154611,26099,15338,5854,14760,16,1e+07
22,"Who Wants to Be a Millionaire? Trivia & Quiz Game",1.3,0,133315,38530,13838,5771,14118,16,1e+07
23,"World Geography - Quiz Game",0.7,0,134426,37857,7286,2402,5223,16,1e+07
24,"Guess The Brand - Logo Mania",0,0,118398,29589,14799,4966,13613,16,1e+07
25,"ปริศนาฟ้าแลบ",0,0,119533,23397,13321,6441,9826,16,1e+07
26,"Logo Game: Guess Brand Quiz",0.2,0,98452,21133,15014,8347,22356,16,1e+07
27,"Color Mania Quiz - Guess the logo game",0,0,137473,9310,6920,2460,7220,16,1e+06
28,"Can you escape the 100 room IV",1.4,0,114635,28785,10697,2820,5095,16,1e+06
29,"حلها واحتلها - لعبة كلمة السر",2.3,0,143297,6811,4484,1780,3908,16,1e+06
30,"A4 Wheel of fortune",1.7,0,126217,9400,4545,2671,16518,16,5e+06
31,"TTS Lontong",0,0,107581,19575,11771,4736,13370,16,5e+06
32,"Интеллект-баттл",0.4,0,110993,18969,7709,3969,12526,16,5e+06
33,"Scratch Logo Quiz. Challenging brain puzzle",0,0,74840,18225,16867,8538,33824,16,1e+07
34,"Jeopardy!® Trivia Quiz Game Show",0.5,0,95711,31185,11669,4781,7546,16,1e+06
35,"Spin of Fortune - Quiz",0.6,0,100127,20350,11117,5256,13448,16,1e+07
36,"100 PICS Quiz - Guess Trivia, Logo & Picture Games",0,0,98350,22682,10187,4814,12534,16,1e+07
38,"General Knowledge Quiz",0,0,91545,28322,11534,3887,7874,16,5e+06
39,"Food Quiz",0,0,92969,17315,10793,5914,15841,16,1e+07
40,"Trivia Survival 100",0.1,0,92263,15021,7898,2990,12547,16,1e+06
41,"Adivina la Canción",0.1,0,73325,15260,11912,5946,18149,16,5e+06
42,"Where Logic?",0.5,0,83425,17620,7196,2578,12163,16,5e+06
43,"Nope Quiz",0,0,85750,16210,6733,2803,9317,16,1e+06
44,"Genius Quiz - Smart Brain Trivia Game",0,0,83966,12370,6360,2170,10160,16,5e+06
45,"Who Becomes Rich",0.2,0,54024,28499,13006,7666,10760,16,5e+06
46,"Richman 4 fun",0,0,57157,13796,11147,5298,26524,16,1e+06
47,"Вращайте барабан",3.1,0,85772,12144,5125,2233,5813,16,1e+07
49,"Trick Me: Logical Brain Teasers Puzzle",1.4,0,74456,13450,9445,3796,7552,16,5e+06
50,"TRIVIA 360: Single-player & Multiplayer quiz game",0.6,0,65183,28501,8569,2264,3960,16,5e+06
52,"sameQuizy",0.1,0,69383,19517,7749,3171,7440,16,1e+06
53,"Live Quiz Games App, Trivia & Gaming App for Money",0,0,54382,8965,5455,3630,34446,16,1e+07
55,"MEGA QUIZ GAMING 2021 - Guess the game Trivia",0,0,46730,24907,11279,4406,10643,16,1e+06
56,"Guess The Movie ®",0.2,0,31819,18522,15734,9990,18731,16,1e+06
57,"Would You Rather? The Game",1,0,49277,10308,8559,4612,21860,16,5e+06
58,"Guess the Logo: Multiple Choice Quiz",0.1,0,47779,11929,8363,5532,11999,16,1e+07
59,"Pluck It: hairs and emotions",1.7,0,71606,6753,1810,934,3192,16,5e+05
60,"A Journey Towards Jesus",0.3,0,69027,8329,2359,609,1539,16,1e+06
61,"УГАДАЙ БЛОГЕРА",0,0,70380,2441,1275,717,2889,16,1e+06
62,"96%: Family Quiz",0,0,46640,15480,6702,2473,6104,16,1e+06
63,"Эврика! Логические Задачи, Игры и Головоломки",0.1,0,55311,12973,2806,1018,4644,16,1e+06
64,"Stupid test: moron test, idiotest. IQ bored games",0.5,0,47271,8850,4946,2562,11999,16,1e+06
65,"Trivia Crack (No Ads)",0.9,1.99,55411,12625,3123,1117,2315,16,5e+05
67,"스케치퀴즈",0,0,25093,6939,6959,4763,21977,16,5e+06
68,"I Know the Cartoon",0,0,41317,8609,5549,1959,8259,16,5e+06
70,"Trivia Challenge",0.8,0,52376,6236,3068,969,2378,16,1e+06
71,"Atriviate (Online Trivia)",0,0,23795,16207,9318,4549,10718,16,5e+06
72,"Quiz - Offline Games",3.2,0,38247,10607,5338,1868,4774,16,5e+06
75,"Truth or Dare",1.3,0,43119,7849,3074,1243,4158,16,1e+06
76,"BFF Friendship Test",1.2,0,37997,6847,4598,2629,6897,16,1e+07
77,"Superbuzzer Trivia Quiz Game",0,0,34640,6231,3315,2067,12092,16,1e+06
78,"The Higher Lower Game",0.4,0,25087,12363,8489,3125,8868,16,5e+06
79,"Eu Sei a Música",0,0,35717,8404,4786,2248,6475,16,1e+06
80,"Palabra Correcta",0.2,0,41997,9023,2478,869,2438,16,5e+06
81,"فكر ـ Think",0,0,50537,2551,1965,446,1280,16,1e+05
82,"Se como Jose",0.4,0,42500,4330,2260,1220,6360,16,1e+06
83,"TopQuiz -Play Quiz & Lottery | Win Money via Paytm",0.1,0,24578,4760,2971,2454,20284,16,1e+06
84,"101 Pics: Photo Quiz",1,0,41529,3619,2689,1399,4179,16,5e+06
85,"Personal Name Test",0,0,25556,4587,4827,2988,13962,16,1e+06
86,"Flags and Capitals of the World Quiz",0.3,0,35507,6831,3539,1546,4184,16,1e+06
88,"¿Cuánto sabes de Primaria?",0,0,25764,4950,5090,2590,12411,16,1e+07
89,"Cars Logo Quiz HD",0.1,0,31207,6779,4389,2139,5139,16,5e+06
90,"לוגוטסט טריוויה: משחק הסמלים והמותגים הגדול בישראל",0.5,0,40900,4609,1816,618,1686,16,5e+05
91,"90's Quiz Game",0,0,40057,4653,2291,358,538,16,5e+05
92,"Flags of All Countries of the World: Guess-Quiz",1.5,0,30447,6973,3927,2166,4124,16,5e+06
93,"Vrai ou Faux ? Le grand Quiz",0,0,24292,13322,4862,936,2371,16,1e+06
94,"Alphabet Game",0.6,0,27603,7718,3899,1579,4509,16,5e+06
95,"Hardest Girl to Get - Kode Keras Cowok dari Cewek",0.5,0,30436,4432,3284,1956,4861,16,1e+06
96,"Slam",0.2,0,28192,8791,3346,1218,3326,16,1e+06
97,"아재 능력 고사 : 아재개그와 넌센스퀴즈",0,0,33567,4778,2284,817,2683,16,1e+06
98,"Cuanto Sabes de la Biblia",1.9,0,37262,3687,1255,418,578,16,5e+05
99,"Quiz Planet",2.3,0,22911,8960,4574,1851,4891,16,1e+06
100,"AppTrailers",0,0,24408,8056,3088,1119,5847,16,1e+06
3,"Words of Wonders: Crossword to Connect Vocabulary",2,0,1395622,222919,82725,31915,88867,17,1e+08
5,"4 Fotos 1 Palabra",0.5,0,865192,189818,79976,23692,57033,17,5e+07
6,"4 Pics 1 Word",0.4,0,822765,214414,70684,18945,45250,17,5e+07
8,"CodyCross: Crossword Puzzles",0.9,0,675125,165913,54134,20912,50217,17,5e+07
10,"Word Connect",1.6,0,760211,120763,35012,12357,30173,17,1e+07
11,"Wordscapes",1.4,0,768395,81889,34033,18984,41168,17,5e+07
12,"لعبة كلمة السر : الجزء الثاني",1.3,0,683334,43008,29632,10747,29742,17,1e+07
13,"كلمات متقاطعة",0.4,0,640995,56751,31968,10602,30549,17,1e+07
14,"وصلة - لعبة كلمات متقاطعة",0.5,0,622699,42507,33642,11833,32642,17,5e+06
15,"Words with Friends: Play Fun Word Puzzle Games",0,0,448237,128193,57079,32651,70036,17,1e+07
16,"Word Snack - Your Picnic with Words",0.2,0,517815,94510,35842,7072,13995,17,5e+06
17,"Word search",0,0,437940,122546,48501,10336,24724,17,5e+07
18,"Wordfeud Free",0.2,0,366527,187721,35481,9255,18200,17,1e+07
19,"Word Search",0,0,440880,88059,41326,14212,29961,17,1e+07
21,"Word Search",0,0,423778,51882,16591,5124,15163,17,1e+07
21,"Word Search",0,0,278688,96149,40350,11577,28852,17,1e+07
21,"Word Search",0,0,260865,79932,29422,6895,13072,17,1e+07
22,"Word Link",0,0,366216,57077,26847,10760,40316,17,5e+07
23,"Words Story - Addictive Word Game",0.1,0,272292,47825,38880,30125,105951,17,5e+07
24,"Word Streak-Words With Friends",0.2,0,290484,116481,28421,11901,22376,17,1e+07
25,"TTS Pintar 2021 - Teka Teki Silang Offline",0.8,0,340833,71891,32778,8525,14900,17,1e+07
26,"Word Search",0.2,0,423778,51882,16591,5124,15163,17,1e+07
26,"Word Search",0.2,0,278688,96149,40350,11577,28852,17,1e+07
26,"Word Search",0.2,0,260865,79932,29422,6895,13072,17,1e+07
27,"4 Bilder 1 Wort",0.2,0,267581,100256,31949,13365,32249,17,1e+07
28,"Word Academy",0.2,0,279022,118839,37272,3970,5746,17,5e+06
29,"Word Connect - Word Games Puzzle",0.8,0,332795,42949,20885,6848,16273,17,1e+07
30,"Pictoword: Fun Word Games & Offline Brain Game",0.2,0,263532,59896,32245,15034,41795,17,1e+07
31,"Word Collect - Free Word Games",3.7,0,373268,16566,4404,3184,9225,17,1e+07
33,"Word Search",0.1,0,423778,51882,16591,5124,15163,17,5e+07
33,"Word Search",0.1,0,278688,96149,40350,11577,28852,17,5e+07
33,"Word Search",0.1,0,260865,79932,29422,6895,13072,17,5e+07
34,"Wheel of Fortune: Free Play",0.5,0,293442,40576,20693,10146,22122,17,1e+07
35,"Word Crack",0.4,0,176250,87530,32972,15216,71074,17,1e+07
36,"4 Images 1 Mot",0.7,0,231152,90731,31042,9258,17648,17,1e+07
37,"4 фотки 1 слово",0.3,0,277984,40882,18632,7912,26705,17,1e+07
38,"Wordie: Guess the Word",0,0,274990,47972,18918,5186,15700,17,1e+07
39,"Ruzzle Free",0.1,0,220384,73794,26098,9119,26938,17,1e+07
